Freq.	V(vout)
1.69824365246170e+008	5.64488210180460e-007,-1.07454773729134e-007
1.73780082874933e+008	5.09535053750797e-007,-1.18554960296976e-007
1.77827941003888e+008	4.58633273826995e-007,-1.26361042374567e-007
1.81970085860994e+008	4.11678200270693e-007,-1.31313503394698e-007
1.86208713666282e+008	3.68538637150324e-007,-1.33826246810593e-007
1.90546071796320e+008	3.29060326740410e-007,-1.34283451932369e-007
1.94984459975800e+008	2.93069938197358e-007,-1.33037313342783e-007
1.99526231496883e+008	2.60379334795281e-007,-1.30406699793463e-007
2.04173794466948e+008	2.30789891265211e-007,-1.26676706270736e-007
2.08929613085399e+008	2.04096664465811e-007,-1.22099022876952e-007
2.13796208950218e+008	1.80092260911377e-007,-1.16893008536334e-007
2.18776162394950e+008	1.58570288381678e-007,-1.11247336547544e-007
2.23872113856829e+008	1.39328321526499e-007,-1.05322071345484e-007
2.29086765276772e+008	1.22170349779513e-007,-9.92510391553067e-008
2.34422881531987e+008	1.06908707958336e-007,-9.31443666888534e-008
2.39883291901943e+008	9.33655147219488e-008,-8.70910787789649e-008
2.45470891568497e+008	8.13736615630999e-008,-8.11616652890174e-008
2.51188643150952e+008	7.07774058586046e-008,-7.54105476681165e-008
2.57039578276880e+008	6.14326266992463e-008,-6.98783945890074e-008
2.63026799189532e+008	5.32068029569522e-008,-6.45942531804994e-008
2.69153480392685e+008	4.59787705067487e-008,-5.95774768861875e-008
2.75422870333810e+008	3.96383107844087e-008,-5.48394427493155e-008
2.81838293126439e+008	3.40856168395379e-008,-5.03850600068256e-008
2.88403150312654e+008	2.92306764594264e-008,-4.62140785122192e-008
2.95120922666631e+008	2.49926053258514e-008,-4.23222100294646e-008
3.01995172040194e+008	2.12989568933645e-008,-3.87020782175657e-008
3.09029543251351e+008	1.80850299730326e-008,-3.53440145216754e-008
3.16227766016830e+008	1.52931899914346e-008,-3.22367175358549e-008
3.23593656929620e+008	1.28722156122083e-008,-2.93677929949200e-008
3.31131121482583e+008	1.07766788423482e-008,-2.67241906295775e-008
3.38844156139194e+008	8.96636384815122e-009,-2.42925528731756e-008
3.46736850452523e+008	7.40572740634560e-009,-2.20594889886102e-008
3.54813389233567e+008	6.06340213599092e-009,-2.00117867006328e-008
3.63078054770092e+008	4.91174231649311e-009,-1.81365719504667e-008
3.71535229097163e+008	3.92641112082824e-009,-1.64214259891486e-008
3.80189396320552e+008	3.08600741200696e-009,-1.48544677264190e-008
3.89045144994271e+008	2.37172980436731e-009,-1.34244080713574e-008
3.98107170553487e+008	1.76707542764453e-009,-1.21205819465679e-008
4.07380277804103e+008	1.25757070750458e-009,-1.09329627292207e-008
4.16869383470325e+008	8.30531455661707e-010,-9.85216306429492e-009
4.26579518801582e+008	4.74849617056207e-010,-8.86942529948058e-009
4.36515832240155e+008	1.80804127985385e-010,-7.97660419722998e-009
4.46683592150952e+008	-6.01065202761004e-011,-7.16614407655827e-009
4.57088189614864e+008	-2.55312256624710e-010,-6.43105211456622e-009
4.67735141287186e+008	-4.11302016841278e-010,-5.76486918491457e-009
4.78630092322626e+008	-5.33738840503477e-010,-5.16163931799934e-009
4.89778819368434e+008	-6.27561205297605e-010,-4.61587862660273e-009
5.01187233627260e+008	-6.97072160958031e-010,-4.12254434351783e-009
5.12861383991352e+008	-7.46017669006791e-010,-3.67700445717487e-009
5.24807460249759e+008	-7.77655408787904e-010,-3.27500830166020e-009
5.37031796370239e+008	-7.94815175746178e-010,-2.91265835352898e-009
5.49540873857610e+008	-7.99951874690512e-010,-2.58638340507307e-009
5.62341325190335e+008	-7.95191998753339e-010,-2.29291321845031e-009
5.75439937337142e+008	-7.82374383485948e-010,-2.02925471415610e-009
5.88843655355574e+008	-7.63085934429490e-010,-1.79266970806603e-009
6.02559586074342e+008	-7.38692944886124e-010,-1.58065418148295e-009
6.16595001861466e+008	-7.10368547747258e-010,-1.39091904645076e-009
6.30957344480177e+008	-6.79116780366249e-010,-1.22137235252614e-009
6.45654229034639e+008	-6.45793683851879e-010,-1.07010286998347e-009
6.60693448007579e+008	-6.11125807096435e-010,-9.35364977045544e-010
6.76082975391964e+008	-5.75726440667760e-010,-8.15564774348983e-010
6.91830970918918e+008	-5.40109865764918e-010,-7.09247347797393e-010
7.07945784384120e+008	-5.04703868187702e-010,-6.15085100682655e-010
7.24435960074971e+008	-4.69860736178619e-010,-5.31867077030514e-010
7.41310241300898e+008	-4.35866933588949e-010,-4.58489200204372e-010
7.58577575029164e+008	-4.02951615673456e-010,-3.93945353607881e-010
7.76247116628671e+008	-3.71294133552206e-010,-3.37319233646534e-010
7.94328234724261e+008	-3.41030654655876e-010,-2.87776908774200e-010
8.12830516164078e+008	-3.12260009995700e-010,-2.44560022333069e-010
8.31763771102649e+008	-2.85048864608768e-010,-2.06979580895322e-010
8.51138038202354e+008	-2.59436294794094e-010,-1.74410273856440e-010
8.70963589956058e+008	-2.35437844574218e-010,-1.46285274056501e-010
8.91250938133722e+008	-2.13049124015302e-010,-1.22091473172843e-010
9.12010839355886e+008	-1.92249003463486e-010,-1.01365109503045e-010
9.33254300796966e+008	-1.73002450272721e-010,-8.36877495147203e-011
9.54992586021411e+008	-1.55263048092868e-010,-6.86825881583886e-011
9.77237220955785e+008	-1.38975233153960e-010,-5.60110364050402e-011
1.00000000000000e+009	-1.24076277132057e-010,-4.53695677665807e-011
