Freq.	V(vout)
1.65958690743752e+008	-1.52859855470412e-008,-3.83783689298259e-008
1.69824365246170e+008	-1.50943584235750e-008,-3.40752809574585e-008
1.73780082874933e+008	-1.47876616153438e-008,-3.01822097427189e-008
1.77827941003888e+008	-1.43866561696147e-008,-2.66647701270229e-008
1.81970085860994e+008	-1.39095786644652e-008,-2.34913649341433e-008
1.86208713666282e+008	-1.33724312414338e-008,-2.06329449505768e-008
1.90546071796320e+008	-1.27892357494002e-008,-1.80627878159368e-008
1.94984459975800e+008	-1.21722560831020e-008,-1.57562951754093e-008
1.99526231496883e+008	-1.15321924813417e-008,-1.36908074071962e-008
2.04173794466948e+008	-1.08783512620789e-008,-1.18454351814211e-008
2.08929613085399e+008	-1.02187931999292e-008,-1.02009070295691e-008
2.13796208950218e+008	-9.56046348969323e-009,-8.73943202259727e-009
2.18776162394950e+008	-8.90930597284902e-009,-7.44457656419284e-009
2.23872113856829e+008	-8.27036403697045e-009,-6.30115422701745e-009
2.29086765276772e+008	-7.64787031319411e-009,-5.29512748390493e-009
2.34422881531987e+008	-7.04532701860723e-009,-4.41352014652079e-009
2.39883291901943e+008	-6.46557850589849e-009,-3.64433930434038e-009
2.45470891568497e+008	-5.91087730705012e-009,-2.97650557265474e-009
2.51188643150952e+008	-5.38294470293026e-009,-2.39979050853812e-009
2.57039578276880e+008	-4.88302661693558e-009,-1.90476013171574e-009
2.63026799189532e+008	-4.41194543086629e-009,-1.48272358982788e-009
2.69153480392685e+008	-3.97014815440046e-009,-1.12568612584802e-009
2.75422870333810e+008	-3.55775125136834e-009,-8.26305632426961e-010
2.81838293126439e+008	-3.17458233003008e-009,-5.77852203441303e-010
2.88403150312654e+008	-2.82021884345471e-009,-3.74170212888409e-010
2.95120922666631e+008	-2.49402390767927e-009,-2.09642557281226e-010
3.01995172040194e+008	-2.19517933133292e-009,-7.91567891162524e-011
3.09029543251351e+008	-1.92271594713944e-009,2.19270580743449e-011
3.16227766016830e+008	-1.67554134535074e-009,9.78070958401462e-011
3.23593656929620e+008	-1.45246511929385e-009,1.52268760949247e-010
3.31131121482583e+008	-1.25222174713109e-009,1.88712625363649e-010
3.38844156139194e+008	-1.07349124366488e-009,2.10180896212789e-010
3.46736850452523e+008	-9.14917722688467e-010,2.19382658124967e-010
3.54813389233567e+008	-7.75126013305718e-010,2.18717907997442e-010
3.63078054770092e+008	-6.52736471183692e-010,2.10300433015203e-010
3.71535229097163e+008	-5.46378120191852e-010,1.95979584768964e-010
3.80189396320552e+008	-4.54700250857165e-010,1.77361004088871e-010
3.89045144994271e+008	-3.76382591039575e-010,1.55826351865532e-010
3.98107170553487e+008	-3.10144152271613e-010,1.32552100085063e-010
4.07380277804103e+008	-2.54750842874792e-010,1.08527434410876e-010
4.16869383470325e+008	-2.09021927194285e-010,8.45713148618457e-011
4.26579518801582e+008	-1.71835400056199e-010,6.13487349045229e-011
4.36515832240155e+008	-1.42132336748965e-010,3.93862118330530e-011
4.46683592150952e+008	-1.18920272165748e-010,1.90865332131196e-011
4.57088189614864e+008	-1.01275658218549e-010,7.42775898544745e-013
4.67735141287186e+008	-8.83454461842778e-011,-1.54483938435137e-011
4.78630092322626e+008	-7.93478402095049e-011,-2.93741377857899e-011
4.89778819368434e+008	-7.35722694646053e-011,-4.09935855485887e-011
5.01187233627260e+008	-7.03786291726241e-011,-5.03267062160075e-011
5.12861383991352e+008	-6.91958444826029e-011,-5.74439242491851e-011
5.24807460249759e+008	-6.95198155512274e-011,-6.24564934356829e-011
5.37031796370239e+008	-7.09108068903426e-011,-6.55076421296614e-011
5.49540873857610e+008	-7.29903484966728e-011,-6.67645007373326e-011
5.62341325190335e+008	-7.54377203215675e-011,-6.64108185996752e-011
5.75439937337142e+008	-7.79860947204286e-011,-6.46404720920189e-011
5.88843655355574e+008	-8.04184136396257e-011,-6.16517594517221e-011
6.02559586074342e+008	-8.25630779832191e-011,-5.76424705501753e-011
6.16595001861466e+008	-8.42895259119730e-011,-5.28057120995723e-011
6.30957344480177e+008	-8.55037746672230e-011,-4.73264609064739e-011
6.45654229034639e+008	-8.61439967885691e-011,-4.13788099918774e-011
6.60693448007579e+008	-8.61761965855782e-011,-3.51238651850562e-011
6.76082975391964e+008	-8.55900463503957e-011,-2.87082432467612e-011
6.91830970918918e+008	-8.43949344588157e-011,-2.22631171110860e-011
7.07945784384120e+008	-8.26162692617744e-011,-1.59037494918830e-011
7.24435960074971e+008	-8.02920739240427e-011,-9.72945311489360e-012
7.41310241300898e+008	-7.74698982133076e-011,-3.82391419360520e-012
7.58577575029164e+008	-7.42040641919494e-011,1.74418441853581e-012
7.76247116628671e+008	-7.05532537358119e-011,6.92030285696365e-012
7.94328234724261e+008	-6.65784374256683e-011,1.16630066615109e-011
8.12830516164078e+008	-6.23411364123412e-011,1.59428084127361e-011
8.31763771102649e+008	-5.79020018809839e-011,1.97409404104166e-011
8.51138038202354e+008	-5.33196905555469e-011,2.30481047446720e-011
8.70963589956058e+008	-4.86500096333239e-011,2.58632409309687e-011
8.91250938133722e+008	-4.39453005058197e-011,2.81923445547749e-011
9.12010839355886e+008	-3.92540278058397e-011,3.00473632425029e-011
9.33254300796966e+008	-3.46205386752646e-011,3.14451888933152e-011
9.54992586021411e+008	-3.00849568242052e-011,3.24067576254834e-011
9.77237220955785e+008	-2.56831769619770e-011,3.29562614868547e-011
1.00000000000000e+009	-2.14469276526309e-011,3.31204688870630e-011
