Freq.	V(vout1)	V(vout2)
7.24435960074977e+005	-1.16631346833844e-002,1.81957609846565e-001	-1.26835812765019e-002,1.58764886920900e-001
7.41310241300904e+005	-1.08103188116330e-002,1.77889661938624e-001	-1.21161843766464e-002,1.55195253888268e-001
7.58577575029170e+005	-9.99515298132087e-003,1.73908220250107e-001	-1.15740220125636e-002,1.51703942070007e-001
7.76247116628678e+005	-9.21601311574263e-003,1.70011685262832e-001	-1.10559848365688e-002,1.48289361966498e-001
7.94328234724267e+005	-8.47134248890478e-003,1.66198469461274e-001	-1.05610111364526e-002,1.44949947625658e-001
8.12830516164085e+005	-7.75964919963154e-003,1.62466998579036e-001	-1.00880848896256e-002,1.41684156921340e-001
8.31763771102656e+005	-7.07950371513761e-003,1.58815712726504e-001	-9.63623388788120e-003,1.38490471774128e-001
8.51138038202361e+005	-6.42953649072036e-003,1.55243067401529e-001	-9.20452793103321e-003,1.35367398318920e-001
8.70963589956065e+005	-5.80843565609098e-003,1.51747534401282e-001	-8.79207708763945e-003,1.32313467023444e-001
8.91250938133729e+005	-5.21494477907785e-003,1.48327602634776e-001	-8.39803002099926e-003,1.29327232761568e-001
9.12010839355893e+005	-4.64786069878533e-003,1.44981778840980e-001	-8.02157237858971e-003,1.26407274845060e-001
9.33254300796974e+005	-4.10603142737378e-003,1.41708588226188e-001	-7.66192524309930e-003,1.23552197017163e-001
9.54992586021419e+005	-3.58835412401127e-003,1.38506575020943e-001	-7.31834364321354e-003,1.20760627411201e-001
9.77237220955793e+005	-3.09377313705299e-003,1.35374302963743e-001	-6.99011512231389e-003,1.18031218477166e-001
9.99999999999982e+005	-2.62127811220589e-003,1.32310355714772e-001	-6.67655836326149e-003,1.15362646879070e-001
1.02329299228074e+006	-2.16990216865378e-003,1.29313337209559e-001	-6.37702186745531e-003,1.12753613365660e-001
1.04712854805088e+006	-1.73872014028473e-003,1.26381871952584e-001	-6.09088268637403e-003,1.10202842616916e-001
1.07151930523759e+006	-1.32684687739083e-003,1.23514605255532e-001	-5.81754520383751e-003,1.07709083068589e-001
1.09647819614316e+006	-9.33435614189197e-004,1.20710203427054e-001	-5.55643996725257e-003,1.05271106716874e-001
1.12201845430194e+006	-5.57676393946746e-004,1.17967353915859e-001	-5.30702256613826e-003,1.02887708905189e-001
