Freq.	V(vout1)	V(vout2)
2.75422870333815e+002	-1.71572454288281e+000,2.74598038385972e-001	-1.99995470551935e+000,9.51771557191097e-003
2.81838293126443e+002	-1.71149627458428e+000,2.79357674442722e-001	-1.99995257090687e+000,9.73940125208764e-003
2.88403150312659e+002	-1.70712156226107e+000,2.84132054544570e-001	-1.99995033569808e+000,9.96624991167039e-003
2.95120922666637e+002	-1.70259754632338e+000,2.88916773249028e-001	-1.99994799515250e+000,1.01983817587320e-002
3.01995172040200e+002	-1.69792149600647e+000,2.93707179865395e-001	-1.99994554430628e+000,1.04359197975488e-002
3.09029543251357e+002	-1.69309082721726e+000,2.98498378101029e-001	-1.99994297796167e+000,1.06789898934609e-002
3.16227766016836e+002	-1.68810312080588e+000,3.03285226827135e-001	-1.99994029067603e+000,1.09277208392235e-002
3.23593656929626e+002	-1.68295614142914e+000,3.08062342146074e-001	-1.99993747675025e+000,1.11822444228830e-002
3.31131121482589e+002	-1.67764785728270e+000,3.12824100998511e-001	-1.99993453021673e+000,1.14426954972120e-002
3.38844156139200e+002	-1.67217645985304e+000,3.17564646136977e-001	-1.99993144482667e+000,1.17092120507371e-002
3.46736850452529e+002	-1.66654038416744e+000,3.22277892773109e-001	-1.99992821403686e+000,1.19819352803966e-002
3.54813389233573e+002	-1.66073832937985e+000,3.26957536982071e-001	-1.99992483099580e+000,1.22610096658623e-002
3.63078054770099e+002	-1.65476927887782e+000,3.31597065673972e-001	-1.99992128852919e+000,1.25465830455632e-002
3.71535229097170e+002	-1.64863252108173e+000,3.36189768729983e-001	-1.99991757912473e+000,1.28388066944485e-002
3.80189396320558e+002	-1.64232766910843e+000,3.40728752693521e-001	-1.99991369491617e+000,1.31378354035290e-002
3.89045144994278e+002	-1.63585468084550e+000,3.45206956763204e-001	-1.99990962766667e+000,1.34438275612333e-002
3.98107170553494e+002	-1.62921387764187e+000,3.49617170450938e-001	-1.99990536875134e+000,1.37569452366222e-002
4.07380277804110e+002	-1.62240596262559e+000,3.53952053419038e-001	-1.99990090913896e+000,1.40773542644986e-002
4.16869383470332e+002	-1.61543203781485e+000,3.58204157221125e-001	-1.99989623937283e+000,1.44052243324557e-002
4.26579518801589e+002	-1.60829362000578e+000,3.62365948998361e-001	-1.99989134955078e+000,1.47407290699051e-002
4.36515832240163e+002	-1.60099265520309e+000,3.66429837065394e-001	-1.99988622930415e+000,1.50840461391280e-002
4.46683592150960e+002	-1.59353153134097e+000,3.70388198288410e-001	-1.99988086777583e+000,1.54353573283916e-002
4.57088189614872e+002	-1.58591308894315e+000,3.74233407079349e-001	-1.99987525359727e+000,1.57948486471766e-002
4.67735141287195e+002	-1.57814062996572e+000,3.77957866088333e-001	-1.99986937486442e+000,1.61627104235595e-002
4.78630092322635e+002	-1.57021792413736e+000,3.81554038203488e-001	-1.99986321911246e+000,1.65391374037961e-002
4.89778819368443e+002	-1.56214921281635e+000,3.85014479766879e-001	-1.99985677328947e+000,1.69243288541526e-002
5.01187233627268e+002	-1.55393920994094e+000,3.88331874659235e-001	-1.99985002372874e+000,1.73184886650307e-002
5.12861383991361e+002	-1.54559310063262e+000,3.91499069383003e-001	-1.99984295611984e+000,1.77218254574360e-002
5.24807460249769e+002	-1.53711653632537e+000,3.94509108366899e-001	-1.99983555547833e+000,1.81345526918374e-002
5.37031796370249e+002	-1.52851562719049e+000,3.97355269658477e-001	-1.99982780611405e+000,1.85568887794667e-002
5.49540873857620e+002	-1.51979693098127e+000,4.00031100278666e-001	-1.99981969159784e+000,1.89890571961090e-002
5.62341325190345e+002	-1.51096743927593e+000,4.02530451470161e-001	-1.99981119472685e+000,1.94312865984351e-002
5.75439937337152e+002	-1.50203455992849e+000,4.04847512869657e-001	-1.99980229748805e+000,1.98838109429257e-002
5.88843655355584e+002	-1.49300609671264e+000,4.06976845790097e-001	-1.99979298102016e+000,2.03468696074409e-002
6.02559586074353e+002	-1.48389022578373e+000,4.08913415037090e-001	-1.99978322557370e+000,2.08207075154871e-002
6.16595001861477e+002	-1.47469546913783e+000,4.10652618966899e-001	-1.99977301046923e+000,2.13055752632347e-002
6.30957344480188e+002	-1.46543066521592e+000,4.12190317461633e-001	-1.99976231405356e+000,2.18017292493404e-002
6.45654229034650e+002	-1.45610493700856e+000,4.13522857620160e-001	-1.99975111365400e+000,2.23094318076277e-002
6.60693448007591e+002	-1.44672765749680e+000,4.14647096642486e-001	-1.99973938553035e+000,2.28289513426821e-002
6.76082975391976e+002	-1.43730841308685e+000,4.15560421886153e-001	-1.99972710482469e+000,2.33605624684141e-002
6.91830970918931e+002	-1.42785696525951e+000,4.16260767823029e-001	-1.99971424550888e+000,2.39045461496477e-002
7.07945784384132e+002	-1.41838321051253e+000,4.16746629552038e-001	-1.99970078032943e+000,2.44611898467885e-002
7.24435960074984e+002	-1.40889713917923e+000,4.17017072853859e-001	-1.99968668074999e+000,2.50307876636295e-002
7.41310241300911e+002	-1.39940879339679e+000,4.17071740614776e-001	-1.99967191689095e+000,2.56136404983489e-002
7.58577575029177e+002	-1.38992822460369e+000,4.16910855547538e-001	-1.99965645746632e+000,2.62100561977586e-002
7.76247116628685e+002	-1.38046545093972e+000,4.16535219170044e-001	-1.99964026971765e+000,2.68203497148586e-002
7.94328234724275e+002	-1.37103041505726e+000,4.15946207138734e-001	-1.99962331934479e+000,2.74448432697545e-002
8.12830516164092e+002	-1.36163294232903e+000,4.15145760735139e-001	-1.99960557043347e+000,2.80838665139939e-002
8.31763771102664e+002	-1.35228270041590e+000,4.14136374995900e-001	-1.99958698537943e+000,2.87377566983791e-002
8.51138038202369e+002	-1.34298916012665e+000,4.12921083356616e-001	-1.99956752480906e+000,2.94068588443107e-002
8.70963589956073e+002	-1.33376155786186e+000,4.11503438960304e-001	-1.99954714749625e+000,3.00915259187178e-002
8.91250938133738e+002	-1.32460886024950e+000,4.09887493047826e-001	-1.99952581027541e+000,3.07921190126306e-002
9.12010839355902e+002	-1.31553973105142e+000,4.08077770551860e-001	-1.99950346795041e+000,3.15090075234472e-002
9.33254300796983e+002	-1.30656250059226e+000,4.06079243170451e-001	-1.99948007319921e+000,3.22425693409496e-002
9.54992586021428e+002	-1.29768513792280e+000,4.03897300224744e-001	-1.99945557647411e+000,3.29931910371203e-002
9.77237220955802e+002	-1.28891522598369e+000,4.01537717680423e-001	-1.99942992589726e+000,3.37612680598093e-002
9.99999999999991e+002	-1.28025993971733e+000,3.99006625535202e-001	-1.99940306715134e+000,3.45472049303012e-002
1.02329299228075e+003	-1.27172602743858e+000,3.96310474055243e-001	-1.99937494336513e+000,3.53514154448303e-002
1.04712854805089e+003	-1.26331979523361e+000,3.93455999006627e-001	-1.99934549499368e+000,3.61743228800881e-002
1.07151930523760e+003	-1.25504709470957e+000,3.90450186416962e-001	-1.99931465969300e+000,3.70163602027663e-002
1.09647819614318e+003	-1.24691331384797e+000,3.87300237044410e-001	-1.99928237218878e+000,3.78779702831773e-002
1.12201845430195e+003	-1.23892337102307e+000,3.84013530940240e-001	-1.99924856413906e+000,3.87596061129883e-002
1.14815362149687e+003	-1.23108171182890e+000,3.80597592225050e-001	-1.99921316399051e+000,3.96617310271040e-002
1.17489755493952e+003	-1.22339230927277e+000,3.77060054799950e-001	-1.99917609682800e+000,4.05848189297301e-002
1.20226443461740e+003	-1.21585866618054e+000,3.73408628574622e-001	-1.99913728421712e+000,4.15293545246426e-002
1.23026877081237e+003	-1.20848382057239e+000,3.69651067054437e-001	-1.99909664403946e+000,4.24958335496883e-002
1.25892541179416e+003	-1.20127035329770e+000,3.65795136137459e-001	-1.99905409032018e+000,4.34847630155323e-002
1.28824955169312e+003	-1.19422039795683e+000,3.61848584446079e-001	-1.99900953304757e+000,4.44966614486657e-002
1.31825673855640e+003	-1.18733565279754e+000,3.57819115273719e-001	-1.99896287798426e+000,4.55320591386823e-002
1.34896288259164e+003	-1.18061739420990e+000,3.53714360163454e-001	-1.99891402646964e+000,4.65914983898218e-002
1.38038426460287e+003	-1.17406649226252e+000,3.49541854638588e-001	-1.99886287521316e+000,4.76755337767760e-002
1.41253754462274e+003	-1.16768342701500e+000,3.45309015483887e-001	-1.99880931607800e+000,4.87847324047426e-002
1.44543977074591e+003	-1.16146830641511e+000,3.41023120274275e-001	-1.99875323585478e+000,4.99196741737043e-002
1.47910838816819e+003	-1.15542088492019e+000,3.36691288760314e-001	-1.99869451602479e+000,5.10809520469023e-002
1.51356124843619e+003	-1.14954058283002e+000,3.32320466232736e-001	-1.99863303251225e+000,5.22691723234642e-002
1.54881661891247e+003	-1.14382650621435e+000,3.27917408891022e-001	-1.99856865542522e+000,5.34849549151314e-002
1.58489319246110e+003	-1.13827746716857e+000,3.23488671133394e-001	-1.99850124878442e+000,5.47289336270260e-002
1.62181009735891e+003	-1.13289200424709e+000,3.19040594722431e-001	-1.99843067023974e+000,5.60017564423789e-002
1.65958690743754e+003	-1.12766840283152e+000,3.14579299714056e-001	-1.99835677077353e+000,5.73040858111303e-002
1.69824365246173e+003	-1.12260471552897e+000,3.10110677217378e-001	-1.99827939439041e+000,5.86365989422971e-002
1.73780082874936e+003	-1.11769878213243e+000,3.05640383697583e-001	-1.99819837779271e+000,5.99999880999877e-002
1.77827941003891e+003	-1.11294824934280e+000,3.01173836914043e-001	-1.99811355004114e+000,6.13949609029254e-002
1.81970085860997e+003	-1.10835058992242e+000,2.96716213266466e-001	-1.99802473219984e+000,6.28222406273233e-002
1.86208713666285e+003	-1.10390312139318e+000,2.92272446558483e-001	-1.99793173696526e+000,6.42825665129346e-002
1.90546071796323e+003	-1.09960302388223e+000,2.87847227894636e-001	-1.99783436827810e+000,6.57766940720786e-002
1.94984459975803e+003	-1.09544735754830e+000,2.83445006884642e-001	-1.99773242091748e+000,6.73053954014203e-002
1.99526231496886e+003	-1.09143307898442e+000,2.79069993738453e-001	-1.99762568007680e+000,6.88694594962547e-002
2.04173794466951e+003	-1.08755705703385e+000,2.74726162416011e-001	-1.99751392092016e+000,7.04696925670218e-002
2.08929613085402e+003	-1.08381608764904e+000,2.70417254539180e-001	-1.99739690811880e+000,7.21069183577465e-002
2.13796208950221e+003	-1.08020690792151e+000,2.66146784056553e-001	-1.99727439536651e+000,7.37819784660672e-002
2.18776162394953e+003	-1.07672620938834e+000,2.61918042616260e-001	-1.99714612487311e+000,7.54957326644813e-002
2.23872113856832e+003	-1.07337065034083e+000,2.57734105428254e-001	-1.99701182683519e+000,7.72490592224025e-002
2.29086765276775e+003	-1.07013686723876e+000,2.53597837575387e-001	-1.99687121888302e+000,7.90428552285798e-002
2.34422881531990e+003	-1.06702148554595e+000,2.49511900848713e-001	-1.99672400550254e+000,8.08780369133918e-002
2.39883291901947e+003	-1.06402112945137e+000,2.45478760762304e-001	-1.99656987743168e+000,8.27555399704804e-002
2.45470891568501e+003	-1.06113243098037e+000,2.41500693910526e-001	-1.99640851102952e+000,8.46763198771401e-002
2.51188643150955e+003	-1.05835203816840e+000,2.37579795438894e-001	-1.99623956761751e+000,8.66413522128284e-002
2.57039578276884e+003	-1.05567662263096e+000,2.33717986719123e-001	-1.99606269279140e+000,8.86516329751044e-002
2.63026799189535e+003	-1.05310288636387e+000,2.29917023072938e-001	-1.99587751570264e+000,9.07081788922450e-002
2.69153480392689e+003	-1.05062756777672e+000,2.26178501495962e-001	-1.99568364830820e+000,9.28120277317217e-002
2.75422870333814e+003	-1.04824744717501e+000,2.22503868418066e-001	-1.99548068458731e+000,9.49642386036548e-002
2.81838293126442e+003	-1.04595935154360e+000,2.18894427374131e-001	-1.99526819972390e+000,9.71658922582843e-002
2.88403150312658e+003	-1.04376015879863e+000,2.15351346622864e-001	-1.99504574925330e+000,9.94180913764236e-002
2.95120922666635e+003	-1.04164680140167e+000,2.11875666611949e-001	-1.99481286817193e+000,1.01721960851773e-001
3.01995172040198e+003	-1.03961626958262e+000,2.08468307361269e-001	-1.99456907000831e+000,1.04078648063882e-001
3.09029543251356e+003	-1.03766561395401e+000,2.05130075633536e-001	-1.99431384585406e+000,1.06489323140456e-001
3.16227766016835e+003	-1.03579194768081e+000,2.01861671932951e-001	-1.99404666335331e+000,1.08955179207597e-001
3.23593656929625e+003	-1.03399244836551e+000,1.98663697360055e-001	-1.99376696564890e+000,1.11477432626459e-001
3.31131121482588e+003	-1.03226435939048e+000,1.95536660203136e-001	-1.99347417028381e+000,1.14057323214689e-001
3.38844156139199e+003	-1.03060499096245e+000,1.92480982335962e-001	-1.99316766805614e+000,1.16696114450888e-001
3.46736850452528e+003	-1.02901172080301e+000,1.89497005387233e-001	-1.99284682182594e+000,1.19395093660209e-001
3.54813389233572e+003	-1.02748199461934e+000,1.86584996706229e-001	-1.99251096527223e+000,1.22155572179056e-001
3.63078054770097e+003	-1.02601332620436e+000,1.83745155069098e-001	-1.99215940159835e+000,1.24978885496714e-001
3.71535229097168e+003	-1.02460329730593e+000,1.80977616154229e-001	-1.99179140218402e+000,1.27866393371555e-001
3.80189396320557e+003	-1.02324955735282e+000,1.78282457817799e-001	-1.99140620518213e+000,1.30819479919335e-001
3.89045144994276e+003	-1.02194982281486e+000,1.75659705081185e-001	-1.99100301405858e+000,1.33839553670874e-001
3.98107170553493e+003	-1.02070187658782e+000,1.73109334957763e-001	-1.99058099607325e+000,1.36928047596263e-001
4.07380277804108e+003	-1.01950356702568e+000,1.70631280996112e-001	-1.99013928070037e+000,1.40086419092511e-001
4.16869383470331e+003	-1.01835280696622e+000,1.68225437644431e-001	-1.98967695798622e+000,1.43316149931347e-001
4.26579518801588e+003	-1.01724757249203e+000,1.65891664352562e-001	-1.98919307684263e+000,1.46618746163658e-001
4.36515832240161e+003	-1.01618590175261e+000,1.63629789524773e-001	-1.98868664327419e+000,1.49995737976819e-001
4.46683592150958e+003	-1.01516589353898e+000,1.61439614217314e-001	-1.98815661853748e+000,1.53448679500906e-001
4.57088189614870e+003	-1.01418570581350e+000,1.59320915649550e-001	-1.98760191723059e+000,1.56979148559518e-001
4.67735141287193e+003	-1.01324355420159e+000,1.57273450537994e-001	-1.98702140531110e+000,1.60588746360670e-001
4.78630092322633e+003	-1.01233771040814e+000,1.55296958237305e-001	-1.98641389804102e+000,1.64279097122907e-001
4.89778819368441e+003	-1.01146650056844e+000,1.53391163703172e-001	-1.98577815785685e+000,1.68051847631480e-001
5.01187233627267e+003	-1.01062830356262e+000,1.51555780282823e-001	-1.98511289216356e+000,1.71908666719120e-001
5.12861383991359e+003	-1.00982154927983e+000,1.49790512341566e-001	-1.98441675105088e+000,1.75851244665576e-001
5.24807460249767e+003	-1.00904471688763e+000,1.48095057738928e-001	-1.98368832493073e+000,1.79881292509746e-001
5.37031796370247e+003	-1.00829633304256e+000,1.46469110143872e-001	-1.98292614209468e+000,1.84000541267848e-001
5.49540873857618e+003	-1.00757497012662e+000,1.44912361222994e-001	-1.98212866619051e+000,1.88210741050688e-001
5.62341325190343e+003	-1.00687924445280e+000,1.43424502681760e-001	-1.98129429361707e+000,1.92513660072674e-001
5.75439937337150e+003	-1.00620781442790e+000,1.42005228168367e-001	-1.98042135083708e+000,1.96911083544813e-001
5.88843655355582e+003	-1.00555937882202e+000,1.40654235083858e-001	-1.97950809160752e+000,2.01404812443465e-001
6.02559586074351e+003	-1.00493267490551e+000,1.39371226236501e-001	-1.97855269412773e+000,2.05996662146189e-001
6.16595001861475e+003	-1.00432647668968e+000,1.38155911416841e-001	-1.97755325810557e+000,2.10688460925558e-001
6.30957344480186e+003	-1.00373959310543e+000,1.37008008840525e-001	-1.97650780174261e+000,2.15482048291300e-001
6.45654229034648e+003	-1.00317086627109e+000,1.35927246521399e-001	-1.97541425863926e+000,2.20379273170656e-001
6.60693448007588e+003	-1.00261916971414e+000,1.34913363527658e-001	-1.97427047462182e+000,2.25381991916323e-001
6.76082975391974e+003	-1.00208340661060e+000,1.33966111150347e-001	-1.97307420449354e+000,2.30492066130835e-001
6.91830970918928e+003	-1.00156250801389e+000,1.33085253989303e-001	-1.97182310871246e+000,2.35711360295700e-001
7.07945784384129e+003	-1.00105543117537e+000,1.32270570963407e-001	-1.97051474999959e+000,2.41041739193082e-001
7.24435960074981e+003	-1.00056115782694e+000,1.31521856244267e-001	-1.96914658988156e+000,2.46485065107295e-001
7.41310241300908e+003	-1.00007869247186e+000,1.30838920109788e-001	-1.96771598517263e+000,2.52043194792811e-001
7.58577575029174e+003	-9.99607060661317e-001,1.30221589719705e-001	-1.96622018440207e+000,2.57717976194985e-001
7.76247116628682e+003	-9.99145307399428e-001,1.29669709861661e-001	-1.96465632419346e+000,2.63511244909152e-001
7.94328234724272e+003	-9.98692495445861e-001,1.29183143599974e-001	-1.96302142560392e+000,2.69424820363280e-001
8.12830516164089e+003	-9.98247703681590e-001,1.28761772878473e-001	-1.96131239043212e+000,2.75460501708832e-001
8.31763771102661e+003	-9.97810025417801e-001,1.28405499049219e-001	-1.95952599750517e+000,2.81620063404075e-001
8.51138038202366e+003	-9.97378566878627e-001,1.28114243394473e-001	-1.95765889895605e+000,2.87905250473631e-001
8.70963589956070e+003	-9.96952445528337e-001,1.27887947540734e-001	-1.95570761650443e+000,2.94317773427681e-001
8.91250938133734e+003	-9.96530788420716e-001,1.27726573846070e-001	-1.95366853775528e+000,3.00859302823936e-001
9.12010839355898e+003	-9.96112730732809e-001,1.27630105759422e-001	-1.95153791253166e+000,3.07531463455193e-001
9.33254300796979e+003	-9.95697414041499e-001,1.27598548094211e-001	-1.94931184925940e+000,3.14335828145154e-001
9.54992586021424e+003	-9.95283984813485e-001,1.27631927281777e-001	-1.94698631142376e+000,3.21273911135050e-001
9.77237220955798e+003	-9.94871592782831e-001,1.27730291569321e-001	-1.94455711411993e+000,3.28347161043669e-001
9.99999999999987e+003	-9.94459389398690e-001,1.27893711186879e-001	-1.94201992072142e+000,3.35556953383485e-001
1.02329299228074e+004	-9.94046526222932e-001,1.28122278454552e-001	-1.93937023969307e+000,3.42904582615895e-001
1.04712854805089e+004	-9.93632153324099e-001,1.28416107848884e-001	-1.93660342157727e+000,3.50391253728963e-001
1.07151930523759e+004	-9.93215417768503e-001,1.28775336055616e-001	-1.93371465618517e+000,3.58018073321733e-001
1.09647819614317e+004	-9.92795461898611e-001,1.29200121915192e-001	-1.93069897002709e+000,3.65786040179930e-001
1.12201845430195e+004	-9.92371421865547e-001,1.29690646403393e-001	-1.92755122401914e+000,3.73696035328970e-001
1.14815362149687e+004	-9.91942425936939e-001,1.30247112510673e-001	-1.92426611150635e+000,3.81748811551433e-001
1.17489755493951e+004	-9.91507592866627e-001,1.30869745088456e-001	-1.92083815664534e+000,3.89944982357772e-001
1.20226443461740e+004	-9.91066030355270e-001,1.31558790675528e-001	-1.91726171319312e+000,3.98285010400879e-001
1.23026877081237e+004	-9.90616833274519e-001,1.32314517237644e-001	-1.91353096375149e+000,4.06769195327369e-001
1.25892541179415e+004	-9.90159082136380e-001,1.33137213888968e-001	-1.90963991952038e+000,4.15397661061004e-001
1.28824955169312e+004	-9.89691841321816e-001,1.34027190558068e-001	-1.90558242061630e+000,4.24170342516692e-001
1.31825673855639e+004	-9.89214157422169e-001,1.34984777571378e-001	-1.90135213701588e+000,4.33086971746899e-001
1.34896288259164e+004	-9.88725057535333e-001,1.36010325231014e-001	-1.89694257018783e+000,4.42147063526209e-001
1.38038426460287e+004	-9.88223547535418e-001,1.37104203301722e-001	-1.89234705547966e+000,4.51349900384147e-001
1.41253754462274e+004	-9.87708610240198e-001,1.38266800428790e-001	-1.88755876532926e+000,4.60694517101303e-001
1.44543977074591e+004	-9.87179203774577e-001,1.39498523540316e-001	-1.88257071337400e+000,4.70179684689279e-001
1.47910838816819e+004	-9.86634259656778e-001,1.40799797121302e-001	-1.87737575953328e+000,4.79803893881033e-001
1.51356124843619e+004	-9.86072680999811e-001,1.42171062459975e-001	-1.87196661614278e+000,4.89565338164894e-001
1.54881661891246e+004	-9.85493340673627e-001,1.43612776810295e-001	-1.86633585522111e+000,4.99461896402832e-001
1.58489319246109e+004	-9.84895079447141e-001,1.45125412466755e-001	-1.86047591695118e+000,5.09491115081533e-001
1.62181009735891e+004	-9.84276704060287e-001,1.46709455766472e-001	-1.85437911946018e+000,5.19650190253454e-001
1.65958690743754e+004	-9.83636985296294e-001,1.48365405988716e-001	-1.84803766998237e+000,5.29935949234321e-001
1.69824365246172e+004	-9.82974656063497e-001,1.50093774187239e-001	-1.84144367748926e+000,5.40344832133472e-001
1.73780082874935e+004	-9.82288409420048e-001,1.51895081903750e-001	-1.83458916687063e+000,5.50872873303987e-001
1.77827941003890e+004	-9.81576896546019e-001,1.53769859773032e-001	-1.82746609474804e+000,5.61515682810755e-001
1.81970085860996e+004	-9.80838724759185e-001,1.55718646041079e-001	-1.82006636699985e+000,5.72268428026276e-001
1.86208713666284e+004	-9.80072455509874e-001,1.57741984956668e-001	-1.81238185807240e+000,5.83125815476247e-001
1.90546071796322e+004	-9.79276602254766e-001,1.59840425024409e-001	-1.80440443214679e+000,5.94082073069536e-001
1.94984459975802e+004	-9.78449628445049e-001,1.62014517146400e-001	-1.79612596622389e+000,6.05130932860052e-001
1.99526231496885e+004	-9.77589945449680e-001,1.64264812630128e-001	-1.78753837518156e+000,6.16265614501080e-001
2.04173794466950e+004	-9.76695910480052e-001,1.66591861049761e-001	-1.77863363884819e+000,6.27478809565727e-001
2.08929613085401e+004	-9.75765824456247e-001,1.68996207929846e-001	-1.76940383112458e+000,6.38762666920053e-001
2.13796208950220e+004	-9.74797929960344e-001,1.71478392302401e-001	-1.75984115117214e+000,6.50108779348038e-001
2.18776162394952e+004	-9.73790409222741e-001,1.74038944111773e-001	-1.74993795666985e+000,6.61508171639514e-001
2.23872113856831e+004	-9.72741381916048e-001,1.76678381357822e-001	-1.73968679912400e+000,6.72951290363347e-001
2.29086765276774e+004	-9.71648903277243e-001,1.79397207180029e-001	-1.72908046119492e+000,6.84427995558194e-001
2.34422881531989e+004	-9.70510962000760e-001,1.82195906641647e-001	-1.71811199598242e+000,6.95927554581754e-001
2.39883291901946e+004	-9.69325478304786e-001,1.85074943358559e-001	-1.70677476818746e+000,7.07438638366301e-001
2.45470891568500e+004	-9.68090302035983e-001,1.88034755937705e-001	-1.69506249704086e+000,7.18949320333031e-001
2.51188643150954e+004	-9.66803210774139e-001,1.91075754135389e-001	-1.68296930086188e+000,7.30447078220070e-001
2.57039578276883e+004	-9.65461908114524e-001,1.94198314871078e-001	-1.67048974307890e+000,7.41918799078437e-001
2.63026799189534e+004	-9.64064021907473e-001,1.97402777912170e-001	-1.65761887951313e+000,7.53350787686518e-001
2.69153480392688e+004	-9.62607102714114e-001,2.00689441399338e-001	-1.64435230669311e+000,7.64728778626299e-001
2.75422870333813e+004	-9.61088622360609e-001,2.04058557067213e-001	-1.63068621093407e+000,7.76037952253384e-001
2.81838293126441e+004	-9.59505972564558e-001,2.07510325242268e-001	-1.61661741788190e+000,7.87262954777280e-001
2.88403150312656e+004	-9.57856463757879e-001,2.11044889526153e-001	-1.60214344218719e+000,7.98387922648484e-001
2.95120922666634e+004	-9.56137324178787e-001,2.14662331277864e-001	-1.58726253694118e+000,8.09396511424044e-001
3.01995172040197e+004	-9.54345698916518e-001,2.18362663733287e-001	-1.57197374247308e+000,8.20271929253551e-001
3.09029543251354e+004	-9.52478649542382e-001,2.22145825951221e-001	-1.55627693407758e+000,8.30996975092717e-001
3.16227766016833e+004	-9.50533153617977e-001,2.26011676356029e-001	-1.54017286821359e+000,8.41554081711864e-001
3.23593656929623e+004	-9.48506104773850e-001,2.29959986122578e-001	-1.52366322669074e+000,8.51925363521853e-001
3.31131121482586e+004	-9.46394312880808e-001,2.33990432152831e-001	-1.50675065833998e+000,8.62092669190499e-001
3.38844156139197e+004	-9.44194504737908e-001,2.38102589864588e-001	-1.48943881764947e+000,8.72037638968576e-001
3.46736850452526e+004	-9.41903324974396e-001,2.42295925649819e-001	-1.47173239983751e+000,8.81741766586764e-001
3.54813389233570e+004	-9.39517337503701e-001,2.46569789118207e-001	-1.45363717183153e+000,8.91186465523737e-001
3.63078054770096e+004	-9.37033027279873e-001,2.50923404984799e-001	-1.43515999862686e+000,9.00353139382027e-001
3.71535229097167e+004	-9.34446802625284e-001,2.55355864820295e-001	-1.41630886451123e+000,9.09223256042963e-001
3.80189396320555e+004	-9.31754998049537e-001,2.59866118471458e-001	-1.39709288866217e+000,9.17778425206177e-001
3.89045144994275e+004	-9.28953877617696e-001,2.64452965332776e-001	-1.37752233465400e+000,9.26000478853758e-001
3.98107170553491e+004	-9.26039638917881e-001,2.69115045392180e-001	-1.35760861345010e+000,9.33871554115605e-001
4.07380277804107e+004	-9.23008417697664e-001,2.73850830113736e-001	-1.33736427950387e+000,9.41374177952017e-001
4.16869383470329e+004	-9.19856293086913e-001,2.78658613219268e-001	-1.31680301964870e+000,9.48491353013545e-001
4.26579518801586e+004	-9.16579293743589e-001,2.83536501320039e-001	-1.29593963452255e+000,9.55206643987916e-001
4.36515832240159e+004	-9.13173404481111e-001,2.88482404537621e-001	-1.27479001234594e+000,9.61504263700852e-001
4.46683592150956e+004	-9.09634573982405e-001,2.93494027084516e-001	-1.25337109495244e+000,9.67369158203114e-001
4.57088189614868e+004	-9.05958723208579e-001,2.98568857933464e-001	-1.23170083605720e+000,9.72787090051259e-001
4.67735141287191e+004	-9.02141754659979e-001,3.03704161542488e-001	-1.20979815183992e+000,9.77744718975537e-001
4.78630092322631e+004	-8.98179562723641e-001,3.08896968789791e-001	-1.18768286401307e+000,9.82229679125942e-001
4.89778819368439e+004	-8.94068044819032e-001,3.14144068110470e-001	-1.16537563564200e+000,9.86230652097167e-001
5.01187233627264e+004	-8.89803113569128e-001,3.19441996968681e-001	-1.14289790007958e+000,9.89737434955780e-001
5.12861383991357e+004	-8.85380710030400e-001,3.24787033777402e-001	-1.12027178347151e+000,9.92741002528143e-001
5.24807460249764e+004	-8.80796817901646e-001,3.30175190242210e-001	-1.09752002137868e+000,9.95233563255532e-001
5.37031796370244e+004	-8.76047478768210e-001,3.35602204342763e-001	-1.07466587014692e+000,9.97208607982905e-001
5.49540873857616e+004	-8.71128808375550e-001,3.41063533997800e-001	-1.05173301373131e+000,9.98660951119186e-001
5.62341325190340e+004	-8.66037014036283e-001,3.46554351543324e-001	-1.02874546674956e+000,9.99586763688550e-001
5.75439937337148e+004	-8.60768412887165e-001,3.52069539104195e-001	-1.00572747459562e+000,9.99983597882864e-001
5.88843655355580e+004	-8.55319451336361e-001,3.57603685119329e-001	-9.82703411489399e-001,9.99850402823290e-001
6.02559586074348e+004	-8.49686725284618e-001,3.63151081809432e-001	-9.59697677370075e-001,9.99187531342657e-001
6.16595001861472e+004	-8.43867001420909e-001,3.68705724181296e-001	-9.36734594558072e-001,9.97996737707227e-001
6.30957344480183e+004	-8.37857239249855e-001,3.74261310304518e-001	-9.13838305114625e-001,9.96281166305215e-001
6.45654229034645e+004	-8.31654613948878e-001,3.79811243154140e-001	-8.91032669816868e-001,9.94045331437536e-001
6.60693448007586e+004	-8.25256539866918e-001,3.85348634170121e-001	-8.68341169641743e-001,9.91295088451817e-001
6.76082975391971e+004	-8.18660694576956e-001,3.90866308569605e-001	-8.45786810613683e-001,9.88037596561639e-001
6.91830970918925e+004	-8.11865043442528e-001,3.96356812580384e-001	-8.23392032820252e-001,9.84281273787446e-001
7.07945784384127e+004	-8.04867864328275e-001,4.01812422755638e-001	-8.01178624337607e-001,9.80035744541858e-001
7.24435960074979e+004	-7.97667772618618e-001,4.07225157335401e-001	-7.79167640735428e-001,9.75311780458763e-001
7.41310241300906e+004	-7.90263746030933e-001,4.12586789895502e-001	-7.57379330750283e-001,9.70121235131372e-001
7.58577575029172e+004	-7.82655149272672e-001,4.17888865240817e-001	-7.35833068629057e-001,9.64476973478403e-001
